Date;Time;Location;Operator;Starting point;Route;Type;Aboard;Fatalities;Summary;Loc_Latitude;Loc_Longitude;Start_Latitude;Start_Longitude;Temp_Max;Temp_Min;Precipitation;Wind_Max;Cloud_Cover;Pressure;General_Conditions
1956-06-20;01:30:00;Asbury Park, New Jersey;Linea Aeropostal Venezolana;New York City ;New York City - Caracas;Lockheed 1049E-55 Super Constellation;74;74;About 1.5 hours after taking off from New York, the pilot radioed the No. 2 propeller was overspeeding and could not be feathered. Upon trying to return to New York the plane caught fire and crashed into the AtlantiOcean. Vibration resulting from the uncontrollable propeller caused one of the inside wing attachments to loosen or break somewhere between the fuel tank and the dump chute causing an uncontrollable fire.;40,2203907;-74,0120817;40,7127281;-74,0060152;20,3;13,4;0;16,4;54;1022,3;Mostly Cloudy
1956-06-24;17:25:00;Kano, Nigeria;British Overseas Airways;Kano ;Kano - Tripoli;Canadair C-4 Argonaut;45;32;Crashed shortly after taking off from Kano Airport. Flew into a thunderstorm.  Microburst windshear.;11,9939978;8,5219738;11,9939978;8,5219738;35,8;22,7;0;15,1;8;958,4;Clear
1956-06-30;10:32:00;Grand Canyon, Arizona;United Air Lines / Trans World Airlines;Los Angeles ;Los Angeles - Chicago / Los Angeles - Kansas City;Douglas DC-7 / Lockheed S Constellation;128;128;The TWA aircraft flying from Los Angeles to Kansas City and the United Aircraft flying from Los Angeles to Chicago collided over the Grand Canyon. Both planes were traveling about 320 mph. Both aircraft were flying in uncontrolled airspace. All  fifty-eight on the DC-7 and seventy on the Constellation killed. The pilots did not see each other in time to avoid the collision. It is not possible to determine why the pilots did not see each other, but the evidence suggests that it resulted from any one or a combination of the following factors: 1) Intervening clouds reducing time for visual separation 2) Visual limitations due to cockpit visibility 3) Preoccupation with normal cockpit duties.;36,0980405;-112,0962787;34,0536909;-118,242766;35,3;24;1,5;20,1;76;933,7;"Rain; Mostly Cloudy"
1956-09-07;13:53:00;Near Flat Rock, Michigan;Trans Canada Air Lines;Chicago ;Chicago - Montreal;Vickers Viscount;35;1;While on a flight from Chicago to Montreal, cruising at FL190,  the crew was unable to feather an overspeeding No. 4 engine. Soon after the No. 4 propeller broke and one blade disabled the No. 3 engine and  penetrated the fuselage killing a passenger. An emergency landing was successfully made at Windsor, Ontario.;42,0964314;-83,2918744;41,8755616;-87,6244212;17,7;11,5;0;26,3;34;1003,5;Partly Cloudy
1956-07-13;15:35:00;Near Brows Mills, New Jersey;Military - U.S. Air Force;McGuire AFB ;McGuire AFB - Harmon AFB;Douglas C-118A;66;46;Crashed into a wooded area 2 minutes after taking off from McGuire Air Force Base. There was thunderstorm activity at the time. Microburst windshear.;32,9681754;-97,042264;40,0171621;-74,5902049;37,4;25,4;0;29,1;8;995,1;Clear
1956-07-16;07:15:00;Rio Cuarto, Argentina;Aerolineas Argentinas;Buenos Aires ;Buenos Aires - Rio Cuarto;Douglas DC-3;18;18;Crashed while making an approach to Rio Cuarto. The decision of the pilot to descend en route, without justifiable reason, below the minimum altitude prescribed for a night flight and in weather conditions which made it his duty to follow IFR procedure.;-33,1237585;-64,3489782;-34,6095579;-58,3887904;20,9;10,7;0,6;14,7;87;955,4;"Fog; Rain; Overcast"
1956-08-08;;Thazi, Burma;Union of Burma Airways;Rangoon ;Rangoon - Mandalay;Douglas DC-3;20;12;Crashed while en route.;20,7813931;96,2534092;16,7967129;96,1609916;28,4;22,8;11,1;16,3;99;973,2;"Heavy Rain; Overcast"
1956-08-29;20:45:00;Cold Bay, Alaska;Canadian PacifiAir Lines;Vancouver ;Vancouver - Hong Kong;Douglas DC-6B;22;15;The aircraft crashed after a missed approach. The crew executing full retraction of flaps without increasing power or changing attitude resulting in loss of lift after the missed approach.;55,2071632;-162,7146533;49,2608724;-123,113952;10,1;8,1;7,1;24,8;95;1003,3;"Rain; Overcast"
1956-09-09;;Amman, Jordan;Jordan International Airlines;;;Curtiss C-46A-45-CU;57;1;The aircraft had to return to Amman for an emergency landing. The landing took place with the gear retracted. The plane bounced, went up a hill and down the other side and burst into flames.;31,9515694;35,9239625;;;32,1;18,4;0;14,3;0;918,2;Clear
1956-09-09;;Bartlesville, Oklahoma;Continental Airlines;;;Douglas DC-3 / Cessna 170B;18;0;Midair collision. Both planes landed safely. Failure of both aircraft to observe and avoid the other aircraft.;36,7509272;-95,9771779;;;29,6;15,5;0;13,2;9;1001,3;Clear
1956-02-10;18:25:00;Near Nome, Alaska;Alaska Airlines;Unalakleet and Nome;Unalakleet and Nome;Stinson AT-19;5;5;Crashed while en route. The action of the pilot in flying into conditions of darkness and adverse weather in which he could not maintain adequate control of the aircraft.;64,4975098;-165,4061701;64,4975098;-165,4061701;-26,1;-30,9;0;12,1;37;1035,4;Partly Cloudy
1956-10-10;22:10:00;Off Land's End, England;Military - U.S. Navy;RAF Lakenheath ;RAF Lakenheath - McGuire AFB;Douglas C188-B;59;59;The plane disappeared over the Atlantiwhile on a flight from Royal Air Force Base in England to McGuire Air Force Base in New Jersey. Cause unknown.;50,0662633;-5,7148222;52,4048269;0,5565321;14;9,8;0;23,7;19;1021,8;Clear
1956-10-16;06:15:00;Over the PacifiOcean;Pan American World Airways;Honolulu ;Honolulu - San Francisco;Boeing  377 Stratocruiser;31;0;The aircraft ditched into the PacifiOcean while on a flight from San Francisco to Honolulu after losing the No. 1 and then the No. 4 engine. The aircraft circled around the U.S. Coast Guard cutter 'Pontchartrain', at Ocean Station November until daybreak after which it made a successful ditching with no casualties. Probable Cause: An initial mechanical failure which precluded feathering the No.1 propeller and a subsequent mechanical failure which resulted in a complete loss of power from the No.4 engine, the effects of which necessitated a ditching. The aircraft was named 'Clipper Sovereign of the Sky.';;;21,304547;-157,855676;;;;;;;Unknown
1956-10-19;;Agartala, India;Indian Airlines;;;Douglas DC-3;3;3;The cargo plane crashed after an attempted go-around.;23,8312377;91,2823821;;;28,6;20,6;0,8;10;37;1006,1;"Rain; Partly Cloudy"
1956-10-28;22:00:00;Over the Mediterranean Sea;Military - Egyptian Air Force;Cairo ;Cairo - Dismascus;Curtiss C-46;23;23;Disappeared while en route.;35,0000035;19,9999957;30,0443879;31,2357257;22,5;21,1;0;35,3;36;1016,8;"Windy; Partly Cloudy"
1956-05-11;23:52:00;Blackbushe, England;Britavia;Tripoli ;Tripoli - Blackbushe;Handley Page HP-1 Hermes;80;5;While attempting to land the aircraft descended below the ILS glideslope and hit a tree. Using the lights of the airport the captain misjudged the height he was flying.;51,8771584;0,1781076;32,896672;13,1777923;18;6,2;0,4;27,9;47;1008,1;"Rain; Partly Cloudy"
1956-07-11;09:50:00;Hommelfjell, Norway;Braathens;Trondheim ;Trondheim - Oslo;de Havilland DH-114 Heron 2B;12;2;The aircraft took off, experienced icing, lost altitude and crashed into Hommelfjell Mountain. Unusually heavy icing which the aircraft encountered. Severe downdraft immediately prior to the crash may have been a contributing factor.;61,1529386;8,7876653;63,4304475;10,3952118;16,4;9,9;10,7;12;98;947,2;"Heavy Rain; Overcast"
1956-11-15;14:53:00;Puerto Somoza, Nicaragua;Aerovias Guest;Tocumen ;Tocumen - Guatemala City;Douglas C-54A-10-DC;25;25;An unsuccessful belly landing was attempted on flat terrain following a fire in the fuel system.;42,4887326;-6,3614064;9,0920363;-79,3816691;5,1;-3,5;3,5;23,4;80;853;"Snow; Rain; Overcast"
1957-10-18;;Porto Alegre, Brazil;Varig;;;Douglas C-47A;2;2;Incorrect use of flying controls during takeoff roll.  Possible failure of left engine. Turbulent conditions close to ground.;-30,0324999;-51,2303767;;;24,4;16;0,1;27,9;92;1004,3;"Rain; Overcast"
1956-11-17;17:00:00;El Rucio Mountain, Colombia;Empresa Aviacion del Pacifico;Buenaventura ;Buenaventura - Cali;Douglas DC-3;36;36;Hit El Rucio Mountain at 6,200 ft. which was obscured by clouds. Lack of cockpit discipline. Flight on instruments at an excessively low altitude for the route.;4,099917;-72,9088133;40,1766024;-4,8498756;30,7;23,5;3,6;7,9;85;982,4;"Rain; Overcast"
1956-11-24;;Near Eglisau, Switzerland;Ceskoslovenske Aerolinie;Eglisau ;Eglisau - Prague;Ilyushin IL-12B;23;23;Crashed into a field shortly after taking off.;47,5733207;8,5239827;47,5733207;8,5239827;1,2;-3,2;0;8,4;60;981,8;Mostly Cloudy
1956-11-24;23:17:00;Paris, France;Linee Aeree Italiane;Rome ;Rome - Paris -  Shannon - New York City;Douglas DC-6B;35;34;Lost altitude on takeoff and crashed into a house. Failed to climb for reasons unknown. The aircraft's slight loss of altitude soon after take off was the main cause of the accident. There is no explanation for this loss of altitude. Orchestra and opera conductor Guido Cantelli, 36, among those killed.;48,8588897;2,320041;41,8933203;12,4829321;1;-3,6;0;11,2;65;1025,4;Mostly Cloudy
1956-11-27;07:50:00;Caracas, Venezuela;Linea Aeropostal Venezolana;New York City ;New York City - Maiquetia;Lockheed 749-79-34 Constellation;25;25;Struck Silla de Caracas Mountain at 6,700 feet while approaching to land at Maiquetia. Navigation error. The pilot did not follow prescribed approach procedures. St. Louis Cardinal outfielder, Charlie Peete, 27, killed.;10,5060934;-66,9146008;40,7127281;-74,0060152;24,8;16,9;0,6;8,1;68;912,1;"Rain; Mostly Cloudy"
1956-08-12;06:47:00;Caqueta, Colombia;AIDA;Bogota ;Bogota - Medellin - Quibdo;Consolidated PBY-5A Catalina;16;14;The starboard engine failed shortly after takoff and  the plane crash into Quetame Hill, 25km northwest of Santa Cecilia  Airport. Complete failure of the starboard engine due to the breakdown of the lubricating system. Recklessness of the pilot in taking off from a closed airport while aware of the poor weather conditions. The aircraft was also overloaded.;1,1153385;-74,1056838;4,6533817;-74,0836331;25,9;21;16,6;7,7;93;985,2;"Heavy Rain; Overcast"
1956-09-12;19:15:00;Near Chilliwack, British Columbia, Canada;Trans Canada Air Lines;Vancouver ;Vancouver - Toronto;Canadair DC-4M-2 Northstar;62;62;The aircraft departed Vancouver en route to Calgary. Some 50 minutes later the pilot reported a fire in the No. 2 engine and was turning back. While flying under the power of 3 engines, the aircraft encountered severe icing, turbulence or other difficulty which led to the loss of control by the crew. It could not be determined why the aircraft was 12 miles south of the assigned airway. The plane crashed high into Mount Slesse. The bodies and wreckage were not found until 05/10/1957 and the wreckage still remains at the site which is now a memorial.;49,1709788;-121,95255;49,2608724;-123,113952;20,3;10;0,7;6,4;89;1014;"Fog; Rain; Overcast"
1956-12-12;09:00:00;Dannemois, France;Air France;Training;Training;Vickers 708 Viscount;5;5;Crashed in a steep angle of attack.;48,4538873;2,4778402;30,2029768;-81,7451249;12,2;9;0,7;22,5;100;1011;"Rain; Overcast"
1956-12-22;21:30:00;Grub, Germany;JAT Yugoslav Airlines;Wien ;Wien - Munchen;Convair CV-340-58;30;3;The co-pilot acting as pilot-in-command and under the instruction of the captain began a descent to land until the aircraft hit the ground, left wing first. Both wings detached and the fuselage slid 1,200 feet.;50,5500693;10,6329157;48,2083537;16,3725042;0,2;-2,2;3,9;10,3;88;964,3;"Snow; Rain; Overcast"
1956-12-22;17:20:00;Mt. Giner, Italy;Linee Aeree Italiane;Rome ;Rome - Milan;Douglas DC-3;21;21;The aircraft strayed off the assigned airway and hit a mountain. The pilot did not follow the airways assigned in the flight plan. He did not check his direction and position along the new route.;8,4816559;-13,2185454;41,8933203;12,4829321;27,1;24;0;7,4;61;998,1;Mostly Cloudy
1956-12-30;15:00:00;Dhahran, Saudi Arabia;Military - U.S. Air Force;;;Lockheed C-121C Super Constellation;37;11;Crashed and burned while attempting to land.;26,2966528;50,1202146;;;18,7;14,4;5,8;21,6;58;1007,6;"Rain; Mostly Cloudy"
1957-06-01;00:01:00;Owasso, Oklahoma;American Airlines;Joplin ;Joplin - Owasso;Convair CV-240-0;10;1;Struck trees, hit the ground, and slid 500 ft. after landing short of the runway in rapidly deteriorating condtions.  The captain's lack of alertness in allowing the first officer to continue an instrument descent to an altitude too low to permit terrain clearance.;36,2659698;-95,8548557;37,0841838;-94,5133385;22,9;19;38,6;19,9;100;993,1;"Heavy Rain; Overcast"
1957-11-01;09:00:00;Near Buenos Aires, Argentina;Fuerza Aérea Argentina;Buenos Aires ;Buenos Aires - Mar Del Plata - Mendoza;Vickers 615 Viking 1B;33;17;The domestiflight crashed and burned immediately after takeoff from Buenos Aires after overrunning the runway. Too short a runway and excessive cross-winds for the type of aircraft.;-34,6095579;-58,3887904;-34,6095579;-58,3887904;20,2;14,5;0,4;20,1;86;1011,1;"Rain; Overcast"
1957-01-23;c16:50;Ometepe Island, Nicaragua;Lanica;San Carlos ;San Carlos - Managua;Douglas DC-3;16;16;The aircraft hit Concepcion volcano while en route. The aircraft made a left turn towards the volcano, banked sharply in descent, enered a rapid climb and then crashed. Unexplained loss of control.;11,4983864;-85,62554;37,504936;-122,261823;26,5;23;0,7;29,9;23;996,5;"Rain; Partly Cloudy"
1957-01-29;19:24:00;Paris, France;Air France;Tunis ;Tunis - Paris;SNCASE SE.2010 Armagnac;70;2;A first ILS attempt to land at Orly Airport failed. The crew decided to try a second time with GCA guidance. Full power was applied when the crew was not able to see the runway. The aircraft continued to descend impacting the ground in a right bank. The right wing separated and the main fuselage broke-up into four parts. Stalling, as a result of delayed application of power in a final approach configuration and inadequate control of heading, airspeed and altitude after the visual was lost.;48,8588897;2,320041;33,8439408;9,400138;8,4;-2,5;0;15,5;23;1022,2;Partly Cloudy
1957-01-31;11:18:00;Near Sunland, California;Douglas Aircraft;Santa Monica ;Santa Monica - Santa Monica;Douglas DC-7B / U.S. Air Force F-89J;6;5;Midair collision between a DC-7 and F-89J Air Force fighter. The DC-7 crashed into a playground of a school  killing 3 junior high school children 3 miles northwest of Sunland. The F-89 crashed into the mountains. Four crew members on the DC-7 were killed. One crew member aboard the F-89 was killed and  the other ejected to safety. The high rate of near head-on closure at high altitude, which together with physiological limitations, resulted in a minimum avoidance opportunity during which the pilots didn't see each other's aircraft. It was the first test flight of the DC-7B. One of the 3 students killed in the accident was the best friend of singer Richie Valens, who died in an airplane crash two years later. Archie Twitchell, test pilot and actor, 50, killed. The high rate of near head-on closure at high altitude in a minimum aviodance opportunity during which both pilots did not see the other aircraft.;34,2669466;-118,3023;34,0194704;-118,491227;11,7;-6,8;0;12;0;967,5;Clear
1957-01-02;18:02:00;New York, New York;Northeast Airlines;New York City ;New York City - Miami;Douglas DC-6A;101;21;Shortly after lifting off from La Guardia Airport in a snowstorm, the plane rolled sharply to the left and crashed on Rikers Island. The failure of the captain to properly observe and interpret his flight instruments and maintain control of his aircraft. Several inmates from the Rikers Island Prison made some heroirescues and were later pardoned.;40,7127281;-74,0060152;40,7127281;-74,0060152;-2,9;-9,6;0;25,8;27;1014,4;Partly Cloudy
1957-02-22;20:00:00;Kimpo Air Base, South Korea;Military - U.S. Air Force;Kimpo AB ;Kimpo AB - Tokyo, Japan;Douglas C-124C;159;22;The No. 3 engine seized, causing the propellor to come loose and slice through the side  of the fuselage makng two full turns before exiting. It took two men out with it , idled the No. 4 engine and cut the throttle cable.  While  attempting  an emergency return landing at Kimpo Air Base, level flight could not be maintained and the aircraft descended, crashing into the Han River.;36,638392;127,6961188;52,3853009;4,8403613;2,3;-11,5;0;15,4;39;981;Partly Cloudy
